latitude,longitude
34.27876, 108.99542
34.27852, 108.99542
34.27830, 108.99542
34.27820, 108.99542
34.27813, 108.99542
34.27806, 108.99542
34.27794, 108.99542
34.27785, 108.99542
34.27771, 108.99542
34.27743, 108.99530
34.27731, 108.99530
34.27707, 108.99532
34.27684, 108.99532
34.27648, 108.99532
34.27614, 108.99532
34.27578, 108.99533
34.27541, 108.99533
34.27514, 108.99534
34.27484, 108.99535
34.27458, 108.99534
34.27442, 108.99534
34.27428, 108.99534
34.27419, 108.99534
34.27383, 108.99534
34.27389, 108.99534
34.27381, 108.99534
34.27392, 108.99534
34.27398, 108.99534
34.27382, 108.99534
34.27371, 108.99534
34.27369, 108.99534
34.27361, 108.99534
34.27368, 108.99534
34.27354, 108.99534
34.27348, 108.99537
34.27348, 108.99540
34.27348, 108.99544
34.27342, 108.99534
34.27335, 108.99534
34.27324, 108.99534
34.27332, 108.99534
34.27317, 108.99534
34.27305, 108.99534
34.27292, 108.99534
34.27289, 108.99535
34.27279, 108.99542
34.27261, 108.99544
34.27243, 108.99544
34.27226, 108.99544
34.27190, 108.99544
34.27160, 108.99544
34.27147, 108.99544
34.27151, 108.99544
34.27147, 108.99544
34.27153, 108.99544
34.27187, 108.99544
34.27196, 108.99544
34.27209, 108.99544
34.27206, 108.99544
34.27213, 108.99544
34.27207, 108.99544
34.27199, 108.99544
34.27191, 108.99544
34.27178, 108.99544
34.27168, 108.99544
34.27157, 108.99544
34.27147, 108.99544
34.27137, 108.99544
34.27132, 108.99544
34.27123, 108.99543
34.27114, 108.99543
34.27103, 108.99542
34.27093, 108.99542
34.27087, 108.99542
34.27077, 108.99542
34.27064, 108.99542
34.27029, 108.99542
34.27019, 108.99542
34.26989, 108.99541
34.26962, 108.99583
34.26962, 108.99575
34.26962, 108.99566
34.26962, 108.99564
34.26962, 108.99574
34.26962, 108.99583
34.26962, 108.99575
34.26962, 108.99573
34.26962, 108.99570
34.26948, 108.99580
34.26948, 108.99590
34.26948, 108.99605
34.26948, 108.99626
34.26948, 108.99649
34.26948, 108.99673
34.26948, 108.99695
34.26948, 108.99719
34.26948, 108.99746
34.26948, 108.99769
34.26948, 108.99801
