latitude,longitude
34.20610, 108.93907
34.20640, 108.93908
34.20670, 108.93909
34.20699, 108.93909
34.20723, 108.93910
34.20741, 108.93910
34.20749, 108.93910
34.20759, 108.93916
34.20771, 108.93916
