timestamp,longitude,latitude,projection_lat,projection_lon,linkPVID
1475292739.0,108.95200000000001,34.262440000000005,34.26232786827696,108.95199909182301,245283769.0
1475292742.0,108.95200000000001,34.262440000000005,34.26232786827696,108.95199909182301,245283769.0
1475292745.0,108.95200000000001,34.262440000000005,34.26232786827696,108.95199909182301,245283769.0
1475292748.0,108.95200000000001,34.262440000000005,34.26232786827696,108.95199909182301,245283769.0
1475292751.0,108.95200000000001,34.262440000000005,34.26232786827696,108.95199909182301,245283769.0
1475292754.0,108.95200000000001,34.262440000000005,34.26232786827696,108.95199909182301,245283769.0
1475292760.0,108.95200000000001,34.262440000000005,34.26232786827696,108.95199909182301,245283769.0
1475292763.0,108.95200000000001,34.262440000000005,34.26232786827696,108.95199909182301,245283769.0
1475292766.0,108.95200000000001,34.262440000000005,34.26232786827696,108.95199909182301,245283769.0
1475292769.0,108.95200000000001,34.262440000000005,34.26232786827696,108.95199909182301,245283769.0
1475292772.0,108.95200000000001,34.262440000000005,34.26232786827696,108.95199909182301,245283769.0
1475292775.0,108.95200000000001,34.262440000000005,34.26232786827696,108.95199909182301,245283769.0
1475292778.0,108.95200000000001,34.262440000000005,34.26232786827696,108.95199909182301,245283769.0
1475292781.0,108.95200000000001,34.262440000000005,34.26232786827696,108.95199909182301,245283769.0
1475292784.0,108.95178,34.262440000000005,34.26232909592044,108.9517791020514,245283769.0
1475292787.0,108.95168999999999,34.262440000000005,34.2623295980243,108.951689106233,245283769.0
1475292790.0,108.95148999999999,34.262440000000005,34.26233071357381,108.95148911551964,245283769.0
1475292793.0,108.9514,34.262440000000005,34.26233121546454,108.95139911969605,245283769.0
1475292796.0,108.95126,34.262440000000005,34.262337533069946,108.95125284784008,245283769.0
1475292799.0,108.95126,34.262440000000005,34.262337533069946,108.95125284784008,245283769.0
1475292802.0,108.95101000000001,34.262440000000005,34.26234950982768,108.95100389976926,245283769.0
1475292805.0,108.95101000000001,34.262440000000005,34.26234950982768,108.95100389976926,245283769.0
1475292808.0,108.9508,34.262440000000005,34.26235323834265,108.95079772356256,245283769.0
1475292811.0,108.95071000000002,34.26245,34.26235486977203,108.95070750413824,245283769.0
1475292814.0,108.95051000000001,34.26245,34.26235848439759,108.95050759917059,245283769.0
1475292817.0,108.95051000000001,34.26245,34.26235848439759,108.95050759917059,245283769.0
1475292820.0,108.95028,34.26245,34.26236264081337,108.95027770842596,245283769.0
1475292824.0,108.95028,34.26245,34.26236264081337,108.95027770842596,245283769.0
1475292826.0,108.95013999999999,34.26245,34.262365170594194,108.95013777491259,245283769.0
1475292829.0,108.95001,34.26245,34.262367519533186,108.9500078366389,245283769.0
1475292832.0,108.95001,34.26245,34.262367519533186,108.9500078366389,245283769.0
1475292835.0,108.94988000000001,34.26245,34.26236986833421,108.94987789835436,245283769.0
1475292838.0,108.94988000000001,34.26245,34.26236986833421,108.94987789835436,245283769.0
1475292841.0,108.94988000000001,34.26245,34.26236986833421,108.94987789835436,245283769.0
1475292844.0,108.94975,34.26245,34.262452069523356,108.94963981091362,39820421.0
1475292847.0,108.94975,34.26245,34.262452069523356,108.94963981091362,39820421.0
1475292850.0,108.94965,34.26245,34.262450201261075,108.94963976025616,39820421.0
1475292853.0,108.94965,34.26245,34.262450201261075,108.94963976025616,39820421.0
1475292856.0,108.94965,34.26245,34.262450201261075,108.94963976025616,39820421.0
1475292859.0,108.94965,34.26245,34.262450201261075,108.94963976025616,39820421.0
1475292862.0,108.94965,34.26245,34.262450201261075,108.94963976025616,39820421.0
1475292865.0,108.94965,34.26245,34.262450201261075,108.94963976025616,39820421.0
1475292868.0,108.94962,34.26249,34.26248962053635,108.94964082910023,39820421.0
1475292871.0,108.94962,34.26249,34.26248962053635,108.94964082910023,39820421.0
1475292874.0,108.94962,34.262609999999995,34.262609559750764,108.94964408122307,39820421.0
1475292877.0,108.94962,34.26278,34.262779473638574,108.9496486883976,39820421.0
1475292880.0,108.94963,34.26293,34.26292963350909,108.94965266397458,39820421.0
1475292883.0,108.94963,34.26307,34.26306957752961,108.9496560351542,39820421.0
1475292886.0,108.94963999999999,34.26327,34.26326966354923,108.9496608551222,39820421.0
1475292889.0,108.94963999999999,34.26345,34.26344959157619,108.94966518949293,39820421.0
1475292892.0,108.94965,34.26362,34.263619688798855,108.94966928845257,39820421.0
1475292895.0,108.94965,34.26382,34.26381960844536,108.94967411596336,39820421.0
1475292898.0,108.94966000000001,34.26397,34.26396971456553,108.94967774061298,39820421.0
1475292901.0,108.94966000000001,34.26397,34.26396971456553,108.94967774061298,39820421.0
1475292904.0,108.94966000000001,34.264140000000005,34.26413964626552,108.94968184399455,39820421.0
1475292907.0,108.94966000000001,34.26421,34.26420959102254,108.94968356902456,39820421.0
1475292910.0,108.94981000000001,34.264379999999996,34.264333663990676,108.94980931602859,142324640.0
1475292913.0,108.95,34.264379999999996,34.26433173191712,108.9499992874163,142324640.0
1475292916.0,108.95024,34.264379999999996,34.264329290981784,108.95023925125582,142324640.0
1475292919.0,108.95052,34.26437,34.26432644112757,108.95051935663383,142324640.0
1475292922.0,108.95081,34.26437,34.26432349037265,108.95080931291712,142324640.0
1475292925.0,108.95105,34.26437,34.2643210478492,108.95104927671473,142324640.0
1475292928.0,108.95105,34.26437,34.2643210478492,108.95104927671473,142324640.0
1475292931.0,108.95101000000001,34.26447,34.26445815532321,108.95100974888821,59868470.0
1475292934.0,108.95087,34.26447,34.26446019697682,108.95086979211256,59868470.0
1475292937.0,108.95057,34.26447,34.264464571409995,108.95056988470185,59868470.0
